enwiki,frwiki,dewiki,eswiki,ruwiki,nlwiki,jawiki,svwiki,commonswiki,trwiki,eowiki,simplewiki,ptwiki,cawiki,arwiki,plwiki,ukwiki,zhwiki,fawiki,kowiki,cswiki,nowiki,hewiki,huwiki,euwiki,itwiki,idwiki,fiwiki,dawiki,arzwiki,label
137169,69338.0,60144.0,112165.0,52998.0,32294.0,97913.0,13018.0,685.0,10157.0,3834.0,20752.0,149819.0,71524.0,35288.0,15531.0,9837.0,76061.0,97384.0,18552.0,7479.0,16028.0,79694.0,23137.0,4732.0,54676.0,21871.0,10933.0,16751.0,4704.0,cultural representative
34509,0.0,27829.0,0.0,69671.0,1980.0,0.0,1431.0,2850.0,0.0,0.0,0.0,0.0,0.0,15910.0,518.0,119494.0,1596.0,52436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,0.0,0.0,cultural agnostic
1766,4379.0,0.0,0.0,6873.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7148.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
2810,0.0,3123.0,0.0,0.0,2789.0,2657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.0,0.0,0.0,0.0,0.0,cultural agnostic
3798,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5359.0,0.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
11844,3344.0,5463.0,0.0,4591.0,1857.0,21160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,14713.0,0.0,0.0,1706.0,1194.0,2861.0,0.0,2603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
22171,9930.0,28935.0,0.0,61002.0,2152.0,44197.0,0.0,97.0,405.0,657.0,1542.0,0.0,21041.0,0.0,0.0,0.0,3931.0,5167.0,3011.0,0.0,0.0,5057.0,9840.0,0.0,2180.0,695.0,7794.0,0.0,0.0,cultural agnostic
3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
9489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5419.0,0.0,0.0,0.0,0.0,cultural exclusive
12106,3826.0,2226.0,2851.0,4814.0,8519.0,10021.0,500.0,0.0,0.0,874.0,0.0,1934.0,5861.0,0.0,924.0,15306.0,0.0,0.0,0.0,0.0,4605.0,0.0,2930.0,952.0,3643.0,4236.0,1963.0,1930.0,0.0,cultural exclusive
96630,70139.0,168359.0,116068.0,69591.0,59886.0,55951.0,11487.0,17073.0,17724.0,52355.0,4567.0,20408.0,34031.0,12962.0,20644.0,43931.0,27433.0,5789.0,10061.0,12373.0,17366.0,9516.0,17390.0,35780.0,11042.0,14136.0,11834.0,83500.0,6910.0,cultural agnostic
76040,0.0,3790.0,2667.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,0.0,0.0,cultural exclusive
6723,6678.0,0.0,0.0,0.0,0.0,10988.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,cultural exclusive
27915,4752.0,16979.0,1468.0,6200.0,0.0,4707.0,461.0,0.0,0.0,0.0,1154.0,0.0,0.0,0.0,27360.0,0.0,0.0,0.0,2963.0,5941.0,0.0,35334.0,0.0,0.0,7200.0,0.0,1296.0,0.0,556.0,cultural exclusive
70590,1891.0,2704.0,12564.0,18200.0,3772.0,1250.0,26251.0,180.0,0.0,0.0,0.0,12141.0,2942.0,16162.0,21282.0,0.0,0.0,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,8058.0,4679.0,0.0,0.0,690.0,cultural representative
69221,29824.0,12454.0,23310.0,20668.0,7193.0,25947.0,4861.0,224.0,10101.0,5859.0,6917.0,14594.0,18127.0,7615.0,22553.0,29293.0,15395.0,8695.0,4421.0,7302.0,6851.0,15058.0,20963.0,5806.0,27568.0,7395.0,16022.0,8503.0,4842.0,cultural representative
7253,4804.0,10467.0,3145.0,7121.0,0.0,0.0,2386.0,399.0,0.0,0.0,0.0,0.0,0.0,3724.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.0,0.0,2104.0,0.0,838.0,cultural exclusive
6893,4514.0,28379.0,4090.0,0.0,5826.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,3339.0,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5906.0,0.0,0.0,0.0,720.0,cultural representative
212088,182546.0,51022.0,59542.0,64374.0,17995.0,131627.0,35067.0,5028.0,22100.0,3080.0,20416.0,155791.0,203911.0,54617.0,40374.0,18058.0,159638.0,20798.0,21350.0,22915.0,14440.0,260089.0,31633.0,3653.0,88774.0,21335.0,36357.0,13878.0,6350.0,cultural representative
125460,102351.0,308023.0,125968.0,78891.0,60720.0,91370.0,22370.0,3744.0,12086.0,88262.0,12806.0,83158.0,103829.0,41978.0,17212.0,56162.0,40690.0,13281.0,58606.0,45685.0,84743.0,55228.0,135948.0,32621.0,97586.0,4691.0,37858.0,40079.0,821.0,cultural representative
4651,4242.0,2973.0,6385.0,17366.0,0.0,0.0,0.0,369.0,0.0,17800.0,0.0,0.0,0.0,0.0,7338.0,20928.0,0.0,0.0,0.0,41717.0,1378.0,0.0,0.0,0.0,2299.0,3912.0,0.0,0.0,0.0,cultural exclusive
13526,6725.0,6805.0,7807.0,23842.0,5518.0,5557.0,5372.0,0.0,2664.0,0.0,0.0,0.0,0.0,0.0,5355.0,17565.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,0.0,4263.0,0.0,0.0,2076.0,1007.0,cultural exclusive
31729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
3955,0.0,5933.0,4699.0,26545.0,0.0,0.0,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,3367.0,0.0,cultural exclusive
10289,6151.0,13905.0,2766.0,4526.0,1012.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,3998.0,0.0,6918.0,0.0,0.0,0.0,897.0,9629.0,3603.0,7602.0,6171.0,0.0,0.0,0.0,1140.0,1917.0,0.0,cultural agnostic
22277,45906.0,29554.0,0.0,0.0,95929.0,10578.0,0.0,0.0,3740.0,0.0,0.0,7916.0,0.0,6785.0,5561.0,28620.0,0.0,1634.0,18320.0,11872.0,0.0,1869.0,0.0,0.0,38083.0,6678.0,0.0,0.0,0.0,cultural agnostic
40971,35905.0,13729.0,19413.0,10129.0,30477.0,9518.0,3019.0,7592.0,7942.0,3877.0,19847.0,7724.0,18793.0,5919.0,5680.0,15188.0,8141.0,11154.0,1842.0,13542.0,7312.0,4277.0,6419.0,1807.0,7268.0,12425.0,4446.0,4581.0,1454.0,cultural representative
3979,0.0,3568.0,0.0,0.0,0.0,0.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8819.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0,0.0,cultural exclusive
4717,0.0,5251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
8889,0.0,1383.0,9543.0,2057.0,0.0,14539.0,0.0,49.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,5157.0,2080.0,0.0,4823.0,0.0,693.0,0.0,0.0,0.0,0.0,1254.0,454.0,0.0,0.0,cultural agnostic
21159,0.0,0.0,5209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
39073,9659.0,46602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.0,0.0,3041.0,0.0,0.0,1879.0,0.0,0.0,1374.0,0.0,14316.0,0.0,0.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
14394,5452.0,10149.0,2358.0,57166.0,0.0,0.0,951.0,0.0,2574.0,0.0,0.0,2650.0,0.0,3952.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.0,0.0,1013.0,0.0,833.0,cultural representative
133356,2212.0,2858.0,5313.0,0.0,0.0,1813.0,0.0,0.0,0.0,0.0,0.0,4138.0,0.0,0.0,4942.0,0.0,0.0,3185.0,2207.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,1245.0,0.0,593.0,cultural exclusive
5772,3482.0,0.0,2879.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,14318.0,0.0,3262.0,2198.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.0,0.0,0.0,0.0,1155.0,cultural exclusive
1574,4758.0,1585.0,3416.0,0.0,0.0,0.0,0.0,0.0,748.0,0.0,0.0,11621.0,0.0,2857.0,0.0,0.0,0.0,4268.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,0.0,0.0,0.0,0.0,cultural representative
1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
12764,15619.0,2288.0,4526.0,4073.0,3325.0,2844.0,344.0,0.0,0.0,0.0,1830.0,953.0,0.0,4229.0,20592.0,21326.0,11426.0,764.0,1519.0,1958.0,939.0,12175.0,4211.0,0.0,8413.0,4574.0,1578.0,0.0,0.0,cultural representative
25897,19093.0,3247.0,4031.0,5657.0,4066.0,11123.0,4080.0,0.0,1676.0,6402.0,2854.0,12373.0,1515.0,11841.0,3134.0,12793.0,2087.0,2014.0,11339.0,6751.0,10093.0,5520.0,0.0,894.0,12509.0,6378.0,1876.0,6663.0,0.0,cultural agnostic
40479,0.0,4967.0,5389.0,0.0,8797.0,0.0,1547.0,0.0,1174.0,0.0,2126.0,4460.0,1352.0,6828.0,0.0,1990.0,0.0,2742.0,0.0,9147.0,0.0,12559.0,2799.0,0.0,4203.0,1346.0,14665.0,0.0,0.0,cultural agnostic
26367,4070.0,0.0,0.0,24731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382.0,0.0,38201.0,0.0,0.0,0.0,0.0,0.0,3506.0,0.0,0.0,0.0,0.0,26221.0,0.0,0.0,0.0,0.0,cultural exclusive
11001,12858.0,9790.0,1735.0,9384.0,6019.0,0.0,0.0,241.0,0.0,3257.0,1315.0,962.0,0.0,0.0,0.0,24335.0,6921.0,973.0,0.0,7056.0,0.0,0.0,0.0,0.0,12686.0,0.0,634.0,2967.0,0.0,cultural exclusive
11888,9827.0,3782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
76968,35934.0,7060.0,5229.0,7780.0,8240.0,34941.0,1619.0,0.0,0.0,1711.0,0.0,5445.0,4921.0,7810.0,3399.0,2753.0,3367.0,1341.0,593.0,615.0,630.0,4004.0,6210.0,1643.0,35990.0,2032.0,1825.0,2837.0,0.0,cultural representative
54589,0.0,11050.0,10221.0,14068.0,4835.0,62012.0,0.0,69.0,2114.0,0.0,5090.0,0.0,0.0,25011.0,7268.0,5678.0,896.0,10676.0,10239.0,9097.0,0.0,0.0,0.0,2353.0,4626.0,2209.0,0.0,1036.0,0.0,cultural agnostic
3102,0.0,0.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,0.0,cultural exclusive
27202,13801.0,0.0,32557.0,0.0,0.0,31428.0,0.0,0.0,0.0,0.0,0.0,4250.0,4218.0,10056.0,44119.0,0.0,16167.0,0.0,3244.0,0.0,0.0,2807.0,0.0,0.0,17493.0,11344.0,0.0,0.0,0.0,cultural representative
4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748.0,0.0,0.0,0.0,0.0,cultural representative
8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
8295,8112.0,26937.0,0.0,0.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
10236,0.0,7557.0,5782.0,0.0,1758.0,0.0,0.0,0.0,0.0,0.0,0.0,3882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9615.0,0.0,0.0,0.0,0.0,2842.0,1551.0,0.0,0.0,0.0,cultural exclusive
22,0.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
20092,42864.0,3859.0,6913.0,4900.0,2656.0,2756.0,0.0,0.0,20548.0,0.0,0.0,8828.0,12133.0,1426.0,1429.0,3123.0,4559.0,1051.0,581.0,0.0,0.0,0.0,0.0,0.0,8446.0,2833.0,0.0,0.0,0.0,cultural agnostic
4127,3850.0,0.0,0.0,0.0,46.0,7159.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,cultural representative
6610,0.0,0.0,0.0,0.0,6822.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,3070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,0.0,0.0,0.0,0.0,cultural exclusive
16355,6935.0,5336.0,29230.0,0.0,0.0,0.0,1312.0,0.0,0.0,0.0,0.0,3323.0,12703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33153.0,0.0,5396.0,0.0,0.0,0.0,cultural exclusive
50380,6132.0,16718.0,34955.0,68040.0,0.0,0.0,0.0,359.0,0.0,1492.0,0.0,0.0,0.0,14059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural agnostic
67163,36467.0,12105.0,12268.0,149382.0,7225.0,13035.0,6314.0,0.0,0.0,11951.0,822.0,7579.0,32388.0,8666.0,9844.0,32514.0,2160.0,2208.0,1324.0,1457.0,4938.0,11483.0,2701.0,2175.0,100066.0,2629.0,7794.0,8742.0,2101.0,cultural representative
57448,37736.0,28829.0,23529.0,12663.0,5761.0,16018.0,14766.0,903.0,8629.0,6030.0,1090.0,1749.0,17575.0,2254.0,6839.0,13235.0,4467.0,2585.0,11786.0,5810.0,6252.0,9864.0,15355.0,1061.0,22272.0,2101.0,3594.0,730.0,0.0,cultural agnostic
17399,6860.0,6865.0,3238.0,14108.0,0.0,2488.0,3716.0,0.0,0.0,0.0,0.0,0.0,4030.0,0.0,2347.0,10824.0,0.0,0.0,0.0,1156.0,4739.0,0.0,0.0,0.0,8143.0,1906.0,4538.0,0.0,0.0,cultural exclusive
24177,0.0,12597.0,14200.0,12213.0,908.0,0.0,1451.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22815.0,22282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12297.0,0.0,0.0,0.0,0.0,cultural representative
7089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
3649,3870.0,0.0,3029.0,3855.0,0.0,7859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8040.0,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
73,0.0,0.0,0.0,111652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,992.0,0.0,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
16551,6400.0,5455.0,5399.0,37044.0,2831.0,10121.0,4577.0,0.0,1473.0,0.0,943.0,1372.0,3998.0,6174.0,4073.0,4209.0,20094.0,5180.0,4724.0,2746.0,3740.0,7811.0,4804.0,1048.0,3367.0,4444.0,3485.0,0.0,578.0,cultural agnostic
26752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
10035,39637.0,17601.0,30242.0,5542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19518.0,25332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,0.0,cultural representative
7569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,22009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
20562,4184.0,0.0,12184.0,0.0,0.0,0.0,5801.0,0.0,929.0,0.0,0.0,8841.0,0.0,0.0,0.0,2328.0,6700.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.0,0.0,0.0,0.0,0.0,cultural representative
18284,1883.0,14927.0,0.0,0.0,0.0,1773.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,4161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.0,0.0,0.0,cultural representative
54476,1854.0,5493.0,0.0,0.0,0.0,2790.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
4976,0.0,0.0,0.0,15288.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,6684.0,6058.0,0.0,0.0,0.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
4548,0.0,0.0,0.0,10626.0,0.0,2242.0,0.0,152.0,2603.0,0.0,0.0,0.0,0.0,0.0,4121.0,0.0,2409.0,3516.0,0.0,0.0,0.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
35064,19137.0,3871.0,0.0,0.0,0.0,2696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5667.0,0.0,7369.0,0.0,1943.0,7473.0,4147.0,0.0,0.0,0.0,46915.0,0.0,0.0,0.0,0.0,cultural exclusive
7539,2226.0,2063.0,6858.0,0.0,4029.0,1839.0,0.0,183.0,0.0,528.0,0.0,1262.0,7998.0,0.0,1842.0,5679.0,0.0,0.0,1553.0,1226.0,0.0,6185.0,0.0,1454.0,10349.0,0.0,0.0,598.0,0.0,cultural agnostic
4893,0.0,3833.0,14793.0,14032.0,2156.0,0.0,0.0,1423.0,0.0,0.0,0.0,0.0,1434.0,0.0,0.0,2428.0,4962.0,0.0,3714.0,9787.0,0.0,1707.0,0.0,4120.0,5124.0,0.0,0.0,0.0,0.0,cultural representative
15049,11561.0,7640.0,19308.0,18812.0,1165.0,4558.0,1429.0,0.0,0.0,1270.0,926.0,6657.0,3091.0,84.0,1139.0,1882.0,3343.0,2591.0,0.0,2364.0,1041.0,4817.0,5010.0,1785.0,1185.0,0.0,3484.0,1908.0,0.0,cultural representative
41885,0.0,8625.0,10273.0,26081.0,0.0,16946.0,0.0,0.0,0.0,0.0,0.0,0.0,24090.0,0.0,0.0,0.0,10323.0,0.0,2429.0,0.0,0.0,0.0,0.0,0.0,14065.0,0.0,0.0,0.0,0.0,cultural representative
99645,34591.0,21355.0,9079.0,141485.0,15953.0,16377.0,5178.0,0.0,3615.0,4740.0,1475.0,52501.0,6513.0,10877.0,0.0,17817.0,10571.0,3566.0,1308.0,42858.0,13848.0,39188.0,0.0,2057.0,29981.0,31029.0,22415.0,13374.0,5627.0,cultural representative
2903,2165.0,3076.0,2961.0,6004.0,0.0,0.0,23718.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,0.0,0.0,cultural exclusive
30491,4537.0,1331.0,13626.0,6521.0,0.0,0.0,313.0,157.0,0.0,0.0,0.0,4304.0,9528.0,5603.0,3192.0,5734.0,0.0,10541.0,0.0,1719.0,0.0,18675.0,0.0,0.0,30907.0,1858.0,0.0,0.0,0.0,cultural exclusive
20360,2780.0,4799.0,4470.0,5679.0,2354.0,5686.0,1762.0,279.0,1576.0,2989.0,1559.0,5733.0,4343.0,26.0,2078.0,9568.0,3247.0,0.0,2597.0,2102.0,1736.0,10005.0,2127.0,881.0,5508.0,2852.0,2461.0,1733.0,0.0,cultural representative
9499,2096.0,1800.0,6532.0,7106.0,1013.0,0.0,8967.0,0.0,7222.0,0.0,0.0,5488.0,1467.0,1808.0,2253.0,2867.0,0.0,2383.0,0.0,0.0,676.0,0.0,8069.0,0.0,8414.0,1528.0,0.0,0.0,0.0,cultural exclusive
23647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
22901,1536.0,3072.0,12276.0,0.0,0.0,0.0,0.0,963.0,0.0,0.0,0.0,949.0,0.0,0.0,1644.0,0.0,770.0,4912.0,0.0,1103.0,0.0,0.0,0.0,683.0,1772.0,0.0,1239.0,0.0,0.0,cultural exclusive
261818,131499.0,61113.0,87314.0,129720.0,60125.0,65445.0,30320.0,9325.0,29860.0,2853.0,5797.0,180771.0,23649.0,8167.0,49190.0,93269.0,46658.0,12270.0,5821.0,54779.0,24479.0,74398.0,39150.0,3015.0,118704.0,12183.0,52031.0,8052.0,2893.0,cultural representative
25132,21329.0,35918.0,27323.0,12456.0,6157.0,10510.0,9690.0,0.0,0.0,0.0,0.0,8988.0,0.0,12864.0,20131.0,10827.0,11346.0,7779.0,10494.0,9303.0,5555.0,13484.0,7625.0,0.0,26408.0,0.0,3294.0,7478.0,0.0,cultural representative
5688,34793.0,5668.0,9434.0,39633.0,3371.0,28202.0,0.0,0.0,3258.0,0.0,517.0,4181.0,0.0,16280.0,0.0,23261.0,4206.0,0.0,0.0,19191.0,0.0,0.0,7565.0,0.0,3772.0,0.0,4397.0,0.0,0.0,cultural agnostic
45117,17749.0,15989.0,8066.0,26839.0,5811.0,15994.0,15565.0,0.0,20506.0,0.0,23523.0,24279.0,6728.0,0.0,11930.0,0.0,18844.0,0.0,0.0,15447.0,5814.0,3755.0,0.0,0.0,43701.0,1288.0,13313.0,10333.0,0.0,cultural representative
48647,39265.0,4567.0,111746.0,28211.0,0.0,151757.0,4079.0,0.0,37101.0,0.0,0.0,3126.0,6004.0,22377.0,2874.0,4547.0,17495.0,14359.0,9905.0,33771.0,0.0,0.0,0.0,0.0,19369.0,20908.0,22716.0,0.0,0.0,cultural representative
46777,8640.0,14165.0,8110.0,42312.0,3680.0,3145.0,1540.0,116.0,15031.0,0.0,0.0,0.0,38933.0,0.0,4698.0,39455.0,8186.0,0.0,40189.0,0.0,1551.0,0.0,0.0,0.0,2822.0,0.0,1753.0,3494.0,1055.0,cultural exclusive
11683,0.0,0.0,0.0,13546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19221.0,134361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural representative
3277,5268.0,12347.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cultural exclusive
62369,19703.0,56188.0,46384.0,42155.0,0.0,0.0,1172.0,0.0,0.0,0.0,3683.0,1501.0,41539.0,12386.0,0.0,42635.0,3227.0,0.0,14249.0,10020.0,0.0,0.0,16240.0,10457.0,53332.0,2857.0,6901.0,3036.0,0.0,cultural exclusive
96605,75493.0,69230.0,82002.0,161446.0,45597.0,17285.0,8131.0,0.0,2537.0,3339.0,7346.0,62781.0,43398.0,16425.0,21473.0,21444.0,8084.0,5446.0,3546.0,36152.0,11122.0,18419.0,50353.0,1801.0,47065.0,5182.0,6366.0,21153.0,3214.0,cultural exclusive
